Date,Site,graveltrt,n_sensors,n_dailytimepoints,avgmindailyTemp_C,avgmaxdailyTemp_C,avg_Temp_C,sd_Temp_C.avg,threeormoresensors,alldailytimepoints,DailyTdiff,Possiblesnowcover_2degrees,Possiblesnowcover_1degree,Year,Month,quarter,Experimentyear,Frostheaveissue
1/12/2022,Boise Low,Black,4,24,-0.300000004,0.974999994,0.337499995,0.075000002,1,1,1.274999999,1,0,2022,Jan,Q1,Year1,NA
1/12/2022,Boise Low,White,4,24,-1.62499994,0.725000009,-0.449999966,0.30822068,1,1,2.349999949,0,0,2022,Jan,Q1,Year1,NA
1/13/2022,Boise Low,Black,4,24,-0.175000001,1.625,0.725,0.436844762,1,1,1.800000001,1,0,2022,Jan,Q1,Year1,NA
1/13/2022,Boise Low,White,4,24,-1.599999979,1.000000015,-0.299999982,0.234520791,1,1,2.599999994,0,0,2022,Jan,Q1,Year1,NA
1/14/2022,Boise Low,Black,1,24,0.200000003,10.10000038,5.150000192,NA,0,1,9.900000378,0,0,2022,Jan,Q1,Year1,NA
1/14/2022,Boise Low,White,1,24,0.100000001,0.800000012,0.450000007,NA,0,1,0.70000001,1,1,2022,Jan,Q1,Year1,NA
1/15/2022,Boise Low,Black,1,24,0.200000003,0.600000024,0.400000013,NA,0,1,0.400000021,1,1,2022,Jan,Q1,Year1,NA
1/15/2022,Boise Low,White,1,24,0.200000003,0.300000012,0.250000007,NA,0,1,0.100000009,1,1,2022,Jan,Q1,Year1,NA
1/16/2022,Boise Low,Black,1,24,0.200000003,0.899999976,0.54999999,NA,0,1,0.699999973,1,1,2022,Jan,Q1,Year1,NA
1/16/2022,Boise Low,White,1,24,0.100000001,0.400000006,0.250000004,NA,0,1,0.300000004,1,1,2022,Jan,Q1,Year1,NA
1/17/2022,Boise Low,Black,1,24,0.200000003,0.600000024,0.400000013,NA,0,1,0.400000021,1,1,2022,Jan,Q1,Year1,NA
1/17/2022,Boise Low,White,1,24,0.100000001,0.300000012,0.200000007,NA,0,1,0.20000001,1,1,2022,Jan,Q1,Year1,NA
1/18/2022,Boise Low,Black,1,24,0.200000003,3,1.600000001,NA,0,1,2.799999997,0,0,2022,Jan,Q1,Year1,NA
1/18/2022,Boise Low,White,1,24,0.100000001,0.5,0.300000001,NA,0,1,0.399999999,1,1,2022,Jan,Q1,Year1,NA
1/19/2022,Boise Low,Black,1,24,0.300000012,2.900000095,1.600000054,NA,0,1,2.600000083,0,0,2022,Jan,Q1,Year1,NA
1/19/2022,Boise Low,White,1,24,0.400000006,0.5,0.450000003,NA,0,1,0.099999994,1,1,2022,Jan,Q1,Year1,NA
1/20/2022,Boise Low,Black,1,24,0.600000024,3.200000048,1.900000036,NA,0,1,2.600000024,0,0,2022,Jan,Q1,Year1,NA
1/20/2022,Boise Low,White,1,24,0.400000006,0.600000024,0.500000015,NA,0,1,0.200000018,1,1,2022,Jan,Q1,Year1,NA
1/21/2022,Boise Low,Black,1,24,0.400000006,8.600000381,4.500000194,NA,0,1,8.200000376,0,0,2022,Jan,Q1,Year1,NA
1/21/2022,Boise Low,White,1,24,0.400000006,1,0.700000003,NA,0,1,0.599999994,1,1,2022,Jan,Q1,Year1,NA
1/22/2022,Boise Low,Black,1,24,-0.100000001,5.400000095,2.650000047,NA,0,1,5.500000097,0,0,2022,Jan,Q1,Year1,NA
1/22/2022,Boise Low,White,1,24,0.300000012,0.800000012,0.550000012,NA,0,1,0.5,1,1,2022,Jan,Q1,Year1,NA
1/23/2022,Boise Low,Black,1,24,0.400000006,5.199999809,2.799999908,NA,0,1,4.799999803,0,0,2022,Jan,Q1,Year1,NA
1/23/2022,Boise Low,White,1,24,0.5,0.800000012,0.650000006,NA,0,1,0.300000012,1,1,2022,Jan,Q1,Year1,NA
1/24/2022,Boise Low,Black,1,24,0.100000001,2.700000048,1.400000025,NA,0,1,2.600000046,0,0,2022,Jan,Q1,Year1,NA
1/24/2022,Boise Low,White,1,24,0.400000006,0.600000024,0.500000015,NA,0,1,0.200000018,1,1,2022,Jan,Q1,Year1,NA
1/25/2022,Boise Low,Black,1,24,-0.800000012,7.400000095,3.300000042,NA,0,1,8.200000107,0,0,2022,Jan,Q1,Year1,NA
1/25/2022,Boise Low,White,1,24,0.200000003,1,0.600000001,NA,0,1,0.799999997,1,1,2022,Jan,Q1,Year1,NA
1/26/2022,Boise Low,Black,1,24,0,0.600000024,0.300000012,NA,0,1,0.600000024,1,1,2022,Jan,Q1,Year1,NA
1/26/2022,Boise Low,White,1,24,0.300000012,0.600000024,0.450000018,NA,0,1,0.300000012,1,1,2022,Jan,Q1,Year1,NA
1/27/2022,Boise Low,Black,1,24,-1.899999976,0.5,-0.699999988,NA,0,1,2.399999976,0,0,2022,Jan,Q1,Year1,NA
1/27/2022,Boise Low,White,1,24,-0.300000012,0.5,0.099999994,NA,0,1,0.800000012,1,1,2022,Jan,Q1,Year1,NA
1/28/2022,Boise Low,Black,1,24,-4.099999905,0,-2.049999952,NA,0,1,4.099999905,0,0,2022,Jan,Q1,Year1,NA
1/28/2022,Boise Low,White,1,24,-2.700000048,-0.100000001,-1.400000025,NA,0,1,2.600000046,0,0,2022,Jan,Q1,Year1,NA
1/29/2022,Boise Low,Black,1,24,-6.300000191,2.099999905,-2.100000143,NA,0,1,8.400000095,0,0,2022,Jan,Q1,Year1,NA
1/29/2022,Boise Low,White,1,24,-4.5,-0.300000012,-2.400000006,NA,0,1,4.199999988,0,0,2022,Jan,Q1,Year1,NA
1/30/2022,Boise Low,Black,1,24,-7,-0.200000003,-3.600000001,NA,0,1,6.799999997,0,0,2022,Jan,Q1,Year1,NA
1/30/2022,Boise Low,White,1,24,-5.900000095,-1.299999952,-3.600000024,NA,0,1,4.600000143,0,0,2022,Jan,Q1,Year1,NA
1/31/2022,Boise Low,Black,1,24,-5.400000095,6.400000095,0.5,NA,0,1,11.80000019,0,0,2022,Jan,Q1,Year1,NA
1/31/2022,Boise Low,White,1,24,-4.400000095,0.100000001,-2.150000047,NA,0,1,4.500000097,0,0,2022,Jan,Q1,Year1,NA
2/1/2022,Boise Low,Black,1,24,-3.299999952,2.700000048,-0.299999952,NA,0,1,6,0,0,2022,Feb,Q1,Year1,NA
2/1/2022,Boise Low,White,1,24,-3.099999905,0.100000001,-1.499999952,NA,0,1,3.199999906,0,0,2022,Feb,Q1,Year1,NA
2/2/2022,Boise Low,Black,1,24,-3,6.199999809,1.599999905,NA,0,1,9.199999809,0,0,2022,Feb,Q1,Year1,NA
2/2/2022,Boise Low,White,1,24,-2.900000095,0.300000012,-1.300000042,NA,0,1,3.200000107,0,0,2022,Feb,Q1,Year1,NA
2/3/2022,Boise Low,Black,1,24,-1,8.600000381,3.800000191,NA,0,1,9.600000381,0,0,2022,Feb,Q1,Year1,NA
2/3/2022,Boise Low,White,1,24,-1.299999952,0.600000024,-0.349999964,NA,0,1,1.899999976,1,0,2022,Feb,Q1,Year1,NA
2/4/2022,Boise Low,Black,1,24,-4.300000191,6.400000095,1.049999952,NA,0,1,10.70000029,0,0,2022,Feb,Q1,Year1,NA
2/4/2022,Boise Low,White,1,24,-4,0.200000003,-1.899999999,NA,0,1,4.200000003,0,0,2022,Feb,Q1,Year1,NA
2/5/2022,Boise Low,Black,1,24,-5,10.19999981,2.599999905,NA,0,1,15.19999981,0,0,2022,Feb,Q1,Year1,NA
2/5/2022,Boise Low,White,1,24,-4.400000095,0.400000006,-2.000000045,NA,0,1,4.800000101,0,0,2022,Feb,Q1,Year1,NA
2/6/2022,Boise Low,Black,1,24,-3.099999905,15.89999962,6.399999857,NA,0,1,18.99999952,0,0,2022,Feb,Q1,Year1,NA
2/6/2022,Boise Low,White,1,24,-3.400000095,0.800000012,-1.300000042,NA,0,1,4.200000107,0,0,2022,Feb,Q1,Year1,NA
2/7/2022,Boise Low,Black,1,24,-3.599999905,8.600000381,2.500000238,NA,0,1,12.20000029,0,0,2022,Feb,Q1,Year1,NA
2/7/2022,Boise Low,White,1,24,-3.200000048,0.400000006,-1.400000021,NA,0,1,3.600000054,0,0,2022,Feb,Q1,Year1,NA
2/8/2022,Boise Low,Black,1,24,-4.300000191,16,5.849999905,NA,0,1,20.30000019,0,0,2022,Feb,Q1,Year1,NA
2/8/2022,Boise Low,White,1,24,-3.799999952,0.800000012,-1.49999997,NA,0,1,4.599999964,0,0,2022,Feb,Q1,Year1,NA
2/9/2022,Boise Low,Black,1,24,-2.099999905,18.29999924,8.099999666,NA,0,1,20.39999914,0,0,2022,Feb,Q1,Year1,NA
2/9/2022,Boise Low,White,1,24,-2,1.100000024,-0.449999988,NA,0,1,3.100000024,0,0,2022,Feb,Q1,Year1,NA
2/10/2022,Boise Low,Black,1,24,-0.699999988,23.5,11.40000001,NA,0,1,24.19999999,0,0,2022,Feb,Q1,Year1,NA
2/10/2022,Boise Low,White,1,24,-0.200000003,1.899999976,0.849999987,NA,0,1,2.099999979,0,0,2022,Feb,Q1,Year1,NA
2/11/2022,Boise Low,Black,1,24,-0.300000012,19.39999962,9.549999803,NA,0,1,19.69999963,0,0,2022,Feb,Q1,Year1,NA
2/11/2022,Boise Low,White,1,24,0.300000012,3.5,1.900000006,NA,0,1,3.199999988,0,0,2022,Feb,Q1,Year1,NA
2/12/2022,Boise Low,Black,1,24,-2.5,14.60000038,6.050000191,NA,0,1,17.10000038,0,0,2022,Feb,Q1,Year1,NA
2/12/2022,Boise Low,White,1,24,0.100000001,1,0.550000001,NA,0,1,0.899999999,1,1,2022,Feb,Q1,Year1,NA
2/13/2022,Boise Low,Black,1,24,-3.5,18.79999924,7.649999619,NA,0,1,22.29999924,0,0,2022,Feb,Q1,Year1,NA
2/13/2022,Boise Low,White,1,24,-1,1.5,0.25,NA,0,1,2.5,0,0,2022,Feb,Q1,Year1,NA
2/14/2022,Boise Low,Black,1,24,-1,15.60000038,7.300000191,NA,0,1,16.60000038,0,0,2022,Feb,Q1,Year1,NA
2/14/2022,Boise Low,White,1,24,-0.100000001,1.299999952,0.599999975,NA,0,1,1.399999954,1,0,2022,Feb,Q1,Year1,NA
2/15/2022,Boise Low,Black,1,24,1.200000048,11.30000019,6.250000119,NA,0,1,10.10000014,0,0,2022,Feb,Q1,Year1,NA
2/15/2022,Boise Low,White,1,24,0.600000024,3.700000048,2.150000036,NA,0,1,3.100000024,0,0,2022,Feb,Q1,Year1,NA
2/16/2022,Boise Low,Black,1,24,0.800000012,11.89999962,6.349999815,NA,0,1,11.09999961,0,0,2022,Feb,Q1,Year1,NA
2/16/2022,Boise Low,White,1,24,0.5,5.5,3,NA,0,1,5,0,0,2022,Feb,Q1,Year1,NA
2/17/2022,Boise Low,Black,1,24,0,19.20000076,9.600000381,NA,0,1,19.20000076,0,0,2022,Feb,Q1,Year1,NA
2/17/2022,Boise Low,White,1,24,0.600000024,8.100000381,4.350000203,NA,0,1,7.500000358,0,0,2022,Feb,Q1,Year1,NA
2/18/2022,Boise Low,Black,1,24,-1.700000048,26.10000038,12.20000017,NA,0,1,27.80000043,0,0,2022,Feb,Q1,Year1,NA
2/18/2022,Boise Low,White,1,24,0.5,8.5,4.5,NA,0,1,8,0,0,2022,Feb,Q1,Year1,NA
2/19/2022,Boise Low,Black,1,24,-1.399999976,26.70000076,12.65000039,NA,0,1,28.10000074,0,0,2022,Feb,Q1,Year1,NA
2/19/2022,Boise Low,White,1,24,0.600000024,9.699999809,5.149999917,NA,0,1,9.099999785,0,0,2022,Feb,Q1,Year1,NA
2/20/2022,Boise Low,Black,1,24,0.600000024,13.19999981,6.899999917,NA,0,1,12.59999979,0,0,2022,Feb,Q1,Year1,NA
2/20/2022,Boise Low,White,1,24,1.899999976,7.699999809,4.799999893,NA,0,1,5.799999833,0,0,2022,Feb,Q1,Year1,NA
2/21/2022,Boise Low,Black,1,24,-0.600000024,16.29999924,7.849999607,NA,0,1,16.89999926,0,0,2022,Feb,Q1,Year1,NA
2/21/2022,Boise Low,White,1,24,1,6.599999905,3.799999952,NA,0,1,5.599999905,0,0,2022,Feb,Q1,Year1,NA
2/22/2022,Boise Low,Black,1,24,-3.799999952,2.900000095,-0.449999928,NA,0,1,6.700000048,0,0,2022,Feb,Q1,Year1,NA
2/22/2022,Boise Low,White,1,24,0,1.299999952,0.649999976,NA,0,1,1.299999952,1,0,2022,Feb,Q1,Year1,NA
2/23/2022,Boise Low,Black,1,24,-7.699999809,9.600000381,0.950000286,NA,0,1,17.30000019,0,0,2022,Feb,Q1,Year1,NA
2/23/2022,Boise Low,White,1,24,-2.5,0.699999988,-0.900000006,NA,0,1,3.199999988,0,0,2022,Feb,Q1,Year1,NA
2/24/2022,Boise Low,Black,1,24,-4.599999905,8.899999619,2.149999857,NA,0,1,13.49999952,0,0,2022,Feb,Q1,Year1,NA
2/24/2022,Boise Low,White,1,24,-2,0.699999988,-0.650000006,NA,0,1,2.699999988,0,0,2022,Feb,Q1,Year1,NA
2/25/2022,Boise Low,Black,1,24,-7.099999905,17.89999962,5.399999857,NA,0,1,24.99999952,0,0,2022,Feb,Q1,Year1,NA
2/25/2022,Boise Low,White,1,24,-3.900000095,1.200000048,-1.350000024,NA,0,1,5.100000143,0,0,2022,Feb,Q1,Year1,NA
2/26/2022,Boise Low,Black,1,24,-8.100000381,11.30000019,1.599999905,NA,0,1,19.40000057,0,0,2022,Feb,Q1,Year1,NA
2/26/2022,Boise Low,White,1,24,-4.800000191,0.800000012,-2.000000089,NA,0,1,5.600000203,0,0,2022,Feb,Q1,Year1,NA
2/27/2022,Boise Low,Black,1,24,-3.200000048,14.80000019,5.800000072,NA,0,1,18.00000024,0,0,2022,Feb,Q1,Year1,NA
2/27/2022,Boise Low,White,1,24,-1.5,2,0.25,NA,0,1,3.5,0,0,2022,Feb,Q1,Year1,NA
2/28/2022,Boise Low,Black,1,24,-2.099999905,18.60000038,8.250000238,NA,0,1,20.70000029,0,0,2022,Feb,Q1,Year1,NA
2/28/2022,Boise Low,White,1,24,-0.200000003,3.900000095,1.850000046,NA,0,1,4.100000098,0,0,2022,Feb,Q1,Year1,NA
3/1/2022,Boise Low,Black,1,24,1.799999952,25.89999962,13.84999979,NA,0,1,24.09999967,0,0,2022,Mar,Q1,Year1,NA
3/1/2022,Boise Low,White,1,24,0.400000006,8.800000191,4.600000098,NA,0,1,8.400000185,0,0,2022,Mar,Q1,Year1,NA
3/2/2022,Boise Low,Black,1,24,2.299999952,26.5,14.39999998,NA,0,1,24.20000005,0,0,2022,Mar,Q1,Year1,NA
3/2/2022,Boise Low,White,1,24,1.899999976,12.60000038,7.250000179,NA,0,1,10.70000041,0,0,2022,Mar,Q1,Year1,NA
3/3/2022,Boise Low,Black,1,24,2.599999905,25,13.79999995,NA,0,1,22.4000001,0,0,2022,Mar,Q1,Year1,NA
3/3/2022,Boise Low,White,1,24,3.099999905,12.89999962,7.999999762,NA,0,1,9.799999714,0,0,2022,Mar,Q1,Year1,NA
3/4/2022,Boise Low,Black,1,24,2.299999952,19.5,10.89999998,NA,0,1,17.20000005,0,0,2022,Mar,Q1,Year1,NA
3/4/2022,Boise Low,White,1,24,3.700000048,9.699999809,6.699999928,NA,0,1,5.999999762,0,0,2022,Mar,Q1,Year1,NA
3/5/2022,Boise Low,Black,1,24,0.699999988,19.10000038,9.900000185,NA,0,1,18.40000039,0,0,2022,Mar,Q1,Year1,NA
3/5/2022,Boise Low,White,1,24,1.899999976,10.19999981,6.049999893,NA,0,1,8.299999833,0,0,2022,Mar,Q1,Year1,NA
3/6/2022,Boise Low,Black,1,24,0.899999976,13.60000038,7.250000179,NA,0,1,12.70000041,0,0,2022,Mar,Q1,Year1,NA
3/6/2022,Boise Low,White,1,24,2,7.5,4.75,NA,0,1,5.5,0,0,2022,Mar,Q1,Year1,NA
3/7/2022,Boise Low,Black,1,24,-0.600000024,20.79999924,10.09999961,NA,0,1,21.39999926,0,0,2022,Mar,Q1,Year1,NA
3/7/2022,Boise Low,White,1,24,1,11.89999962,6.449999809,NA,0,1,10.89999962,0,0,2022,Mar,Q1,Year1,NA
3/8/2022,Boise Low,Black,4,24,2.875,11.125,7,0.279880845,1,1,8.25,0,0,2022,Mar,Q1,Year1,NA
3/8/2022,Boise Low,White,4,24,1.800000012,8.800000191,5.300000101,0.234520674,1,1,7.000000179,0,0,2022,Mar,Q1,Year1,NA
3/9/2022,Boise Low,Black,4,24,0.550000016,4.900000095,2.725000056,0.421307452,1,1,4.35000008,0,0,2022,Mar,Q1,Year1,NA
3/9/2022,Boise Low,White,4,24,0.425000006,3.625,2.025000003,0.22173556,1,1,3.199999994,0,0,2022,Mar,Q1,Year1,NA
3/10/2022,Boise Low,Black,4,24,-1.524999976,10.97500014,4.725000083,0.578071598,1,1,12.50000012,0,0,2022,Mar,Q1,Year1,NA
3/10/2022,Boise Low,White,4,24,-1.299999997,4.174999952,1.437499978,0.5313113,1,1,5.474999949,0,0,2022,Mar,Q1,Year1,NA
3/11/2022,Boise Low,Black,4,24,0.550000001,14.32500005,7.437500024,0.430842245,1,1,13.77500005,0,0,2022,Mar,Q1,Year1,NA
3/11/2022,Boise Low,White,4,24,1.86E-09,10.2750001,5.137500049,0.44791178,1,1,10.27500009,0,0,2022,Mar,Q1,Year1,NA
3/12/2022,Boise Low,Black,4,24,1.224999994,18.72499943,9.974999711,0.630475998,1,1,17.49999943,0,0,2022,Mar,Q1,Year1,NA
3/12/2022,Boise Low,White,4,24,0.599999998,15.25000024,7.925000118,0.573730507,1,1,14.65000024,0,0,2022,Mar,Q1,Year1,NA
3/13/2022,Boise Low,Black,4,24,6.774999976,11.79999995,9.287499964,0.239356798,1,1,5.024999976,0,0,2022,Mar,Q1,Year1,NA
3/13/2022,Boise Low,White,4,24,6.100000024,10.29999995,8.199999988,0.348807513,1,1,4.199999928,0,0,2022,Mar,Q1,Year1,NA
3/14/2022,Boise Low,Black,4,24,3.87499994,17.07500029,10.47500011,0.405174716,1,1,13.20000035,0,0,2022,Mar,Q1,Year1,NA
3/14/2022,Boise Low,White,4,24,3.299999952,14.54999971,8.924999833,0.434932905,1,1,11.24999976,0,0,2022,Mar,Q1,Year1,NA
3/15/2022,Boise Low,Black,4,24,7.774999976,17.32500029,12.55000013,0.418330004,1,1,9.55000031,0,0,2022,Mar,Q1,Year1,NA
3/15/2022,Boise Low,White,4,24,7.274999976,15,11.13749999,0.515388271,1,1,7.725000024,0,0,2022,Mar,Q1,Year1,NA
3/16/2022,Boise Low,Black,4,24,5.649999976,16,10.82499999,0.487339526,1,1,10.35000002,0,0,2022,Mar,Q1,Year1,NA
3/16/2022,Boise Low,White,4,24,4.524999976,13.52499986,9.024999917,0.272335646,1,1,8.999999881,0,0,2022,Mar,Q1,Year1,NA
3/17/2022,Boise Low,Black,4,24,1.349999979,14.70000029,8.025000133,0.132287494,1,1,13.35000031,0,0,2022,Mar,Q1,Year1,NA
3/17/2022,Boise Low,White,4,24,0.949999988,12.32499981,6.637499899,0.228673653,1,1,11.37499982,0,0,2022,Mar,Q1,Year1,NA
3/18/2022,Boise Low,Black,4,24,4.449999928,20.94999981,12.69999987,0.60964488,1,1,16.49999988,0,0,2022,Mar,Q1,Year1,NA
3/18/2022,Boise Low,White,4,24,3.699999928,16.94999981,10.32499987,0.473462195,1,1,13.24999988,0,0,2022,Mar,Q1,Year1,NA
3/19/2022,Boise Low,Black,4,24,7.574999928,16.77499962,12.17499977,0.272335412,1,1,9.19999969,0,0,2022,Mar,Q1,Year1,NA
3/19/2022,Boise Low,White,4,24,6.625,14.0999999,10.36249995,0.265753642,1,1,7.474999905,0,0,2022,Mar,Q1,Year1,NA
3/20/2022,Boise Low,Black,4,24,2.424999982,13.54999995,7.987499967,0.51051438,1,1,11.12499997,0,0,2022,Mar,Q1,Year1,NA
3/20/2022,Boise Low,White,4,24,1.850000024,10.92499995,6.387499988,0.124999984,1,1,9.074999928,0,0,2022,Mar,Q1,Year1,NA
3/21/2022,Boise Low,Black,4,24,3.225000024,16.87500024,10.05000013,0.324036824,1,1,13.65000021,0,0,2022,Mar,Q1,Year1,NA
3/21/2022,Boise Low,White,4,24,2.50000006,13.69999981,8.099999934,0.397911138,1,1,11.19999975,0,0,2022,Mar,Q1,Year1,NA
3/22/2022,Boise Low,Black,4,24,5,22.72500038,13.86250019,0.634264323,1,1,17.72500038,0,0,2022,Mar,Q1,Year1,NA
3/22/2022,Boise Low,White,4,24,4.199999928,18.54999971,11.37499982,0.478713658,1,1,14.34999979,0,0,2022,Mar,Q1,Year1,NA
3/23/2022,Boise Low,Black,4,24,6.100000024,25.09999943,15.59999973,0.786341607,1,1,18.9999994,0,0,2022,Mar,Q1,Year1,NA
3/23/2022,Boise Low,White,4,24,5.125,20.5999999,12.86249995,0.634264636,1,1,15.4749999,0,0,2022,Mar,Q1,Year1,NA
3/24/2022,Boise Low,Black,4,24,8.824999809,26.32499981,17.57499981,0.784750447,1,1,17.5,0,0,2022,Mar,Q1,Year1,NA
3/24/2022,Boise Low,White,4,24,7.700000048,21.32499981,14.51249993,0.711073099,1,1,13.62499976,0,0,2022,Mar,Q1,Year1,NA
3/25/2022,Boise Low,Black,4,24,8.125000119,27.24999952,17.68749982,0.909555606,1,1,19.1249994,0,0,2022,Mar,Q1,Year1,NA
3/25/2022,Boise Low,White,4,24,6.600000024,22.0250001,14.31250006,0.826009477,1,1,15.42500007,0,0,2022,Mar,Q1,Year1,NA
3/26/2022,Boise Low,Black,4,24,10.72500014,28.30000019,19.51250017,0.954266866,1,1,17.57500005,0,0,2022,Mar,Q1,Year1,NA
3/26/2022,Boise Low,White,4,24,9.275000334,22.94999981,16.11250007,0.757600329,1,1,13.67499948,0,0,2022,Mar,Q1,Year1,NA
3/27/2022,Boise Low,Black,4,24,9.825000286,22.59999943,16.21249986,0.424999938,1,1,12.77499914,0,0,2022,Mar,Q1,Year1,NA
3/27/2022,Boise Low,White,4,24,8.150000215,18.5,13.32500011,0.392640749,1,1,10.34999979,0,0,2022,Mar,Q1,Year1,NA
3/28/2022,Boise Low,Black,4,24,10.60000014,21.75,16.17500007,0.396862799,1,1,11.14999986,0,0,2022,Mar,Q1,Year1,NA
3/28/2022,Boise Low,White,4,24,9.225000143,18.57499981,13.89999998,0.437797155,1,1,9.349999666,0,0,2022,Mar,Q1,Year1,NA
3/29/2022,Boise Low,Black,4,24,10.57500005,22.5,16.53750002,0.642099627,1,1,11.92499995,0,0,2022,Mar,Q1,Year1,NA
3/29/2022,Boise Low,White,4,24,9.449999809,19.5,14.4749999,0.347610848,1,1,10.05000019,0,0,2022,Mar,Q1,Year1,NA
3/30/2022,Boise Low,Black,4,24,9.525000095,20.42500019,14.97500014,0.272335186,1,1,10.9000001,0,0,2022,Mar,Q1,Year1,NA
3/30/2022,Boise Low,White,4,24,8.125,17.5,12.8125,0.235849501,1,1,9.375,0,0,2022,Mar,Q1,Year1,NA
3/31/2022,Boise Low,Black,4,24,5.825000048,19.50000048,12.66250026,0.566237564,1,1,13.67500043,0,0,2022,Mar,Q1,Year1,NA
3/31/2022,Boise Low,White,4,24,4.575000048,15.89999986,10.23749995,0.311916254,1,1,11.32499981,0,0,2022,Mar,Q1,Year1,NA
4/1/2022,Boise Low,Black,4,24,4.775000095,24.12499952,14.44999981,0.772442081,1,1,19.34999943,0,0,2022,Apr,Q2,Year1,NA
4/1/2022,Boise Low,White,4,24,3.400000036,19.20000029,11.30000016,0.655743733,1,1,15.80000025,0,0,2022,Apr,Q2,Year1,NA
4/2/2022,Boise Low,Black,4,24,7.274999976,23.42499971,15.34999985,0.788458572,1,1,16.14999974,0,0,2022,Apr,Q2,Year1,NA
4/2/2022,Boise Low,White,4,24,5.5,19.2750001,12.38750005,0.624999968,1,1,13.7750001,0,0,2022,Apr,Q2,Year1,NA
4/3/2022,Boise Low,Black,4,24,4.875,24.30000019,14.5875001,0.695671171,1,1,19.42500019,0,0,2022,Apr,Q2,Year1,NA
4/3/2022,Boise Low,White,4,24,3.175000012,20.09999943,11.63749972,0.809706705,1,1,16.92499942,0,0,2022,Apr,Q2,Year1,NA
4/4/2022,Boise Low,Black,4,24,10.52499986,19.89999962,15.21249974,0.596343235,1,1,9.374999762,0,0,2022,Apr,Q2,Year1,NA
4/4/2022,Boise Low,White,4,24,9.124999762,17.99999952,13.56249964,0.424999924,1,1,8.874999762,0,0,2022,Apr,Q2,Year1,NA
4/5/2022,Boise Low,Black,4,24,5.550000072,16.07500029,10.81250018,0.402854587,1,1,10.52500021,0,0,2022,Apr,Q2,Year1,NA
4/5/2022,Boise Low,White,4,24,4.300000072,13.32500005,8.81250006,0.205649385,1,1,9.024999976,0,0,2022,Apr,Q2,Year1,NA
4/6/2022,Boise Low,Black,4,24,3.25,25.70000029,14.47500014,0.806742102,1,1,22.45000029,0,0,2022,Apr,Q2,Year1,NA
4/6/2022,Boise Low,White,4,24,1.924999982,20.05000019,10.98750009,0.912300001,1,1,18.12500021,0,0,2022,Apr,Q2,Year1,NA
4/7/2022,Boise Low,Black,4,24,4.899999976,26.07500029,15.48750013,0.801430627,1,1,21.17500031,0,0,2022,Apr,Q2,Year1,NA
4/7/2022,Boise Low,White,4,24,3.100000024,21.47500038,12.2875002,0.700446492,1,1,18.37500036,0,0,2022,Apr,Q2,Year1,NA
4/8/2022,Boise Low,Black,4,24,7.225000024,24.7750001,16.00000006,0.477842383,1,1,17.55000007,0,0,2022,Apr,Q2,Year1,NA
4/8/2022,Boise Low,White,4,24,5.499999881,20.69999981,13.09999985,0.595818876,1,1,15.19999993,0,0,2022,Apr,Q2,Year1,NA
4/9/2022,Boise Low,Black,4,24,6.100000024,19.3499999,12.72499996,0.483907699,1,1,13.24999988,0,0,2022,Apr,Q2,Year1,NA
4/9/2022,Boise Low,White,4,24,4.549999893,15.95000005,10.24999997,0.460072611,1,1,11.40000015,0,0,2022,Apr,Q2,Year1,NA
4/10/2022,Boise Low,Black,4,24,4.649999976,12.77499986,8.712499917,0.201556478,1,1,8.124999881,0,0,2022,Apr,Q2,Year1,NA
4/10/2022,Boise Low,White,4,24,3.100000024,10.64999986,6.87499994,0.320156273,1,1,7.549999833,0,0,2022,Apr,Q2,Year1,NA
4/11/2022,Boise Low,Black,4,24,4.399999976,12.54999995,8.474999964,0.193649239,1,1,8.149999976,0,0,2022,Apr,Q2,Year1,NA
4/11/2022,Boise Low,White,4,24,3.625,10.25,6.9375,0.249583118,1,1,6.625,0,0,2022,Apr,Q2,Year1,NA
4/12/2022,Boise Low,Black,4,24,3.175000012,16.8499999,10.01249996,0.471478179,1,1,13.67499989,0,0,2022,Apr,Q2,Year1,NA
4/12/2022,Boise Low,White,4,24,2.574999988,13.27499962,7.924999803,0.352372914,1,1,10.69999963,0,0,2022,Apr,Q2,Year1,NA
4/13/2022,Boise Low,Black,4,24,2.450000018,14.42499995,8.437499985,0.413067789,1,1,11.97499993,0,0,2022,Apr,Q2,Year1,NA
4/13/2022,Boise Low,White,4,24,1.549999982,11.6500001,6.600000039,0.418330111,1,1,10.10000011,0,0,2022,Apr,Q2,Year1,NA
4/14/2022,Boise Low,Black,4,24,4.675000072,15.70000005,10.18750006,0.402854459,1,1,11.02499998,0,0,2022,Apr,Q2,Year1,NA
4/14/2022,Boise Low,White,4,24,3.799999952,13.02499986,8.412499905,0.592135918,1,1,9.224999905,0,0,2022,Apr,Q2,Year1,NA
4/15/2022,Boise Low,Black,4,24,3.949999928,21.94999981,12.94999987,0.535412533,1,1,17.99999988,0,0,2022,Apr,Q2,Year1,NA
4/15/2022,Boise Low,White,4,24,3.00000006,17.10000014,10.0500001,0.543138752,1,1,14.10000008,0,0,2022,Apr,Q2,Year1,NA
4/16/2022,Boise Low,Black,4,24,6.675000072,16.72499967,11.69999987,0.299999913,1,1,10.04999959,0,0,2022,Apr,Q2,Year1,NA
